id,title,authors,venue,year
1546,data extraction and transformation for the data warehouse,c squire,sigmod conference,1995.0
1547,"reducing the braking distance of an sql query engine m carey , d kossmann 1998",,vldb,
1548,cover your assets m olson sigmod conference,,,1995.0
1549,querying continuous time sequences,"l lin , t risch",vldb,1998.0
1550,"recovery protocols for shared memory database systems l molesky , k ramamritham sigmod conference 1995",,,
1551,edgar f. codd : a tribute and personal memoir sigmod record 2003,c date,,
1552,nd-sql : a multi-dimensional language for interoperability and olap vldb 1998,"f gingras , l lakshmanan",,
1553,the lyric language : querying constraint objects sigmod conference,"a brodsky , y kornatzky",,1995.0
1554,"the heterogeneity problem and middleware technology : experiences with and performance of database gateways f rezende , k hergula vldb",,,1998.0
1555,"evaluating functional joins along nested reference sets in object-relational and object-oriented databases r braumandl , j clauпen , a kemper vldb 1998",,,
1556,datamine - interactive rule discovery system,"t imielinski , a virmani",sigmod conference,1995.0
1557,"using schema matching to simplify heterogeneous data translation t milo , s zohar",,vldb,1998.0
1558,efendi : federated database system of cadlab sigmod conference,"e radeke , r bіttger , b burkert , y engel , g kachel , s kolmschlag , d nolte",,1995.0
1559,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,
1560,on optimal node splitting for r-trees vldb 1998,"y garcэa , m lopez , s leutenegger",,
1561,"r-tree based indexing of now-relative bitemporal data r bliujute , c jensen , s saltenis , g slivinskas vldb",,,1998.0
1562,topological relations in the world of minimum bounding rectangles : a study with r-trees sigmod conference,"d papadias , y theodoridis , t sellis , m egenhofer",,1995.0
1563,"towards an effective calculus for object query languages l fegaras , d maier 1995",,sigmod conference,
1564,"optimal histograms with quality guarantees h jagadish , n koudas , s muthukrishnan , v poosala , k sevcik , t suel",,vldb,1998.0
1565,"ofl : a functional execution model for object query languages g gardarin , f machuca , p pucheral sigmod conference 1995",,,
1566,"incremental clustering for mining in a data warehousing environment m ester , h kriegel , j sander , m wimmer , x xu vldb 1998",,,
1567,"inferring function semantics to optimize queries m cherniack , s zdonik",,vldb,1998.0
1568,oodb indexing by class-division,"s ramaswamy , p kanellakis",sigmod conference,1995.0
1569,the handwritten trie : indexing electronic ink sigmod conference 1995,"w aref , d barbarс , p vallabhaneni",,
1570,"topaz : a cost-based , rule-driven , multi-phase parallelizer c nippl , b mitschang",,vldb,1998.0
1571,"improving adaptable similarity query processing by using approximations m ankerst , b braunmќller , h kriegel , t seidl",,vldb,1998.0
1572,"parallel evaluation of multi-join queries a wilschut , j flokstra , p apers 1995",,sigmod conference,
1573,mindreader : querying databases through multiple examples,"y ishikawa , r subramanya , c faloutsos",vldb,1998.0
1574,"the merge/purge problem for large databases m hernсndez , s stolfo",,sigmod conference,1995.0
1575,semantic assumptions and query evaluation in temporal databases sigmod conference 1995,"c bettini , x wang , e bertino , s jajodia",,
1576,"what do those weird xml types want , anyway ? vldb",s derose,,1999.0
1577,"online dynamic reordering for interactive data processing v raman , b raman , j hellerstein 1999",,vldb,
1578,implementing crash recovery in quickstore : a performance study,"s white , d dewitt",sigmod conference,1995.0
1579,hyper-programming in java,"e zirintsis , g kirby , r morrison",vldb,1999.0
1580,"reducing multidatabase query response time by tree balancing w du , m shan , u dayal sigmod conference 1995",,,
1581,"industrial panel on data warehousing technologies : experiences , challenges , and directions u dayal 1999",,vldb,
1582,temporal conditions and integrity constraints in active database systems sigmod conference,"a sistla , o wolfson",,1995.0
1583,"pm3 : an orthogonal persistent systems programming language - design , implementation , performance a hosking , j chen 1999",,vldb,
1584,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0
1585,"implementation of sql3 structured types with inheritance and value substitutability y fuh , s deпloch , w chen , n mattos , b tran , b lindsay , l demichel , s rielau , d mannhaupt",,vldb,1999.0
1586,"hypergraph based reorderings of outer join queries with complex predicates g bhargava , p goel , b iyer",,sigmod conference,1995.0
1587,"the spiffi scalable video-on-demand system c freedman , d dewitt",,sigmod conference,1995.0
1588,"implementation of two semantic query optimization techniques in db2 universal database q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer vldb",,,1999.0
1589,optimization of run-time management of data intensive web-sites 1999,"d florescu , a levy , d suciu , k yagoub",vldb,
1590,incremental maintenance of views with duplicates sigmod conference,"t griffin , l libkin",,1995.0
1591,"join queries with external text sources : execution and optimization techniques s chaudhuri , u dayal , t yan",,sigmod conference,1995.0
1592,determining text databases to search in the internet vldb,"w meng , k liu , c yu , x wang , y chang , n rishe",,1998.0
1593,"an online video placement policy based on bandwith to space ratio ( bsr ) a dan , d sitaram sigmod conference 1995",,,
1594,atomicity versus anonymity : distributed transactions for electronic commerce j tygar 1998,,vldb,
1595,diag-join : an opportunistic join algorithm for 1 : n relationships,"s helmer , t westmann , g moerkotte",vldb,1998.0
1596,upsizing from file server to clent server architectures t team sigmod conference,,,1995.0
1597,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,
1598,"hash joins and hash teams in microsoft sql server g graefe , r bunker , s cooper vldb 1998",,,
1599,"the data that you wo n't find in databases : tutorial panel on data exchange formats p buneman , d maier sigmod conference 1995",,,
1600,spatio-temporal retrieval with rasdaman vldb 1999,"p baumann , a dehmel , p furtado , r ritsch , n widmann",,
1601,"using the calanda time series management system w dreyer , a dittrich , d schmidt",,sigmod conference,1995.0
1602,"xml repository and active views demonstration s abiteboul , v aguilera , s ailleret , b amann , s cluet , b hills , f hubert , j mamou , a marian , l mignet , t milo , c santos , b tessier , a vercoustre vldb",,,1999.0
1603,the lotus notes storage system k moore sigmod conference,,,1995.0
1604,"the mirror mmdbms architecture a vries , m doorn , h blanken , p apers vldb 1999",,,
1605,keynote address,,,1995.0
1606,"miro web : integrating multiple data sources through semistructured data types l bouganim , t chan-sine-ying , t dang-ngoc , j darroux , g gardarin , f sha 1999",,vldb,
1607,parallel database systems 101 j gray sigmod conference,,,1995.0
1608,"clustering categorical data : an approach based on dynamical systems d gibson , j kleinberg , p raghavan vldb 1998",,,
1609,keynote address,,,1995.0
1610,things every update replication customer should know r golding,,sigmod conference,1995.0
1611,"fast high-dimensional data search in incomplete databases b ooi , c goh , k tan 1998",,vldb,
1612,algorithms for mining association rules for binary segmentations of huge categorical databases 1998,"y morimoto , t fukuda , h matsuzawa , t tokuyama , k yoda",vldb,
1613,versant replication : supporting fault-tolerant object databases sigmod conference 1995,"y shyy , h au-yeung , c chou",,
1614,research and products : are they relevant to each other ? ( panel ) sigmod conference,h edelstein,,1995.0
1615,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,
1616,real world requirements for decision support - implications for rdbms s bansal sigmod conference,,,1995.0
1617,design and analysis of parametric query optimization algorithms vldb,s ganguly,,1998.0
1618,filtering with approximate predicates vldb,"n shivakumar , h garcia-molina , c chekuri",,1998.0
1619,`` one size fits all '' database architectures do not work for dds c french,,sigmod conference,1995.0
1620,binding propagation in disjunctive databases vldb 1998,s greco,,
1621,leveraging the information asset sigmod conference,j perna,,1995.0
1622,use of a component architecture in integrating relational and non-relational storage systems r atkinson 1995,,sigmod conference,
1623,computing iceberg queries efficiently 1998,"m fang , n shivakumar , h garcia-molina , r motwani , j ullman",vldb,
1624,bulk-loading techniques for object databases and an application to relational data 1998,"s amer-yahia , s cluet , c delobel",vldb,
1625,informix online xps 1995,r gerber,sigmod conference,
1626,order-of-magnitude advantage of tpc-c though massive parallelism sigmod conference,c levine,,1995.0
1627,algorithms for querying by spatial structure vldb,"d papadias , n mamoulis , v delis",,1998.0
1628,a raster approximation for processing of spatial joins,"g zimbrao , j souza",vldb,1998.0
1629,objects and sql : strange relations ? panel d deutsch,,sigmod conference,1995.0
1630,bank of america case study : the information currency advantage,"f cariёo , m jahnke",vldb,1998.0
1631,indexing multimedia databases ( tutorial ) 1995,,,
1632,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m жzsu , k voruganti , r unrau",vldb,1998.0
1633,an overview of the emerging third-generation sql standard ( tutorial ),,,1995.0
1634,"workflow automation : applications , technology , and research ( tutorial )",,,1995.0
1635,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,
1636,integration approaches for cim,,,1995.0
1637,"expiring data in a warehouse h garcia-molina , w labio , j yang vldb 1998",,,
1638,storage technology : raid and beyond 1995,,,
1639,"buffering and read-ahead strategies for external mergesort w zhang , p larson vldb 1998",,,
1640,an efficient cost-driven index selection tool for microsoft sql server 1997,"s chaudhuri , v narasayya",vldb,
1641,"the samos active dbms prototype s gatziu , a geppert , k dittrich 1995",,sigmod conference,
1642,design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ),"j thomas , s deпloch , n mattos",sigmod conference,1995.0
