id,title,authors,venue,year
1465,"multi-dimensional regression analysis of time-series data streams benjamin w. wah , yixin chen , jianyong wang , guozhu dong , jiawei han vldb 2002",,,
1466,dynamic information visualization sigmod record 1996,yannis e. ioannidis,,
1467,grid data management systems & services 2003,"reagan moore , arun jagatheesan , paul watson , norman w. paton",vldb,
1468,comparative analysis of six xml schema languages,"dongwon lee , wesley w. chu",sigmod record,2000.0
1469,graphdb : modeling and querying graphs in databases ralf hartmut güting 1994,,vldb,
1470,"the five-minute rule ten years later , and other computer storage rules of thumb sigmod record","jim gray , goetz graefe",,1997.0
1471,"cache fusion : extending shared-disk clusters with shared caches tirthankar lahiri , n. macnaughton , sashikanth chandrasekaran , wilson chan , vinay srihari vldb 2001",,,
1472,"www-udk : a web-based environmental meta-information system rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm 1997",,sigmod record,
1473,"on the computation of relational view complements gottfried vossen , jens lechtenbörger",,acm trans . database syst .,2003.0
1474,"database indexing for large dna and protein sequence collections robert w. irving , malcolm p. atkinson , ela hunt vldb j.",,,2002.0
1475,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0
1476,understanding the semantics of sensor data murali mani,,sigmod record,2003.0
1477,power efficient data gathering and aggregation in wireless sensor networks sigmod record 2003,"ibrahim korpeoglu , hüseyin özgür tan",,
1478,treasurer 's message sigmod record,joachim hammer,,2003.0
1479,"multi-step processing of spatial joins ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",,sigmod conference,1994.0
1480,combining multi-visual features for efficient indexing in a large image database vldb j.,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",,2001.0
1481,"lifestreams : a storage model for personal data eric freeman , david gelernter 1996",,sigmod record,
1482,computing complete answers to queries in the presence of limited access patterns chen li 2003,,vldb j.,
1483,"report on the web dynamics workshop at www 2002 alexandra poulovassilis , mark levene",,sigmod record,2002.0
1484,"dblearn : a system prototype for knowledge discovery in relational databases yue huang , yandong cai , yongjian fu , nick cercone , jiawei han sigmod conference 1994",,,
1485,"information gathering in the world-wide web : the w3ql query language and the w3qs system david konopnicki , oded shmueli",,acm trans . database syst .,1998.0
1486,advanced database technologies in a diabetic healthcare system 2002,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,
1487,"counting , enumerating , and sampling of execution plans in a cost-based query optimizer césar a. galindo-legaria , florian waas 2000",,sigmod conference,
1488,parallel evaluation of multi-join queries 1995,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,
1489,"data mining on an oltp system ( nearly ) for free erik riedel , gregory r. ganger , david nagle , christos faloutsos",,sigmod conference,2000.0
1490,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"srinath srinivasa , sujit kumar",,
1491,an overview and classification of mediated query systems 1999,"klaus r. dittrich , ruxandra domenig",sigmod record,
1492,"local dimensionality reduction : a new approach to indexing high dimensional spaces kaushik chakrabarti , sharad mehrotra",,vldb,2000.0
1493,supporting global user profiles through trusted authorities sigmod record,ibrahim cingil,,2002.0
1494,mqseries and cics link for lotus notes 1996,?,sigmod record,
1495,"the propel distributed services platform runping qi , kuan yee , brian sterling , nicolas adiba , michael j. carey , david rieber , steve kirsch , michael blow , john c. shafer , rajendra panwar , daniela florescu , mary roth , dan wineman , david li , bert van der linden , brian vickery , ivan oprencak , tolga urhan 2001",,vldb,
1496,cost estimation of user-defined methods in object-relational database systems 1999,"kinji ono , jihad boulos",sigmod record,
1497,safe query languages for constraint databases acm trans . database syst .,peter z. revesz,,1998.0
1498,gigascope : a stream database for network applications 2003,"theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",sigmod conference,
1499,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations jia liang han vldb j. 1998",,,
1500,cost based query scrambling for initial delays 1998,"tolga urhan , michael j. franklin , laurent amsaleg",sigmod conference,
1501,"performance measurements of tertiary storage devices ethan l. miller , theodore johnson 1998",,vldb,
1502,"a system for keyword proximity search on xml databases tianqiu wang , yannis papakonstantinou , nick koudas , vagelis hristidis , andrey balmin , divesh srivastava vldb 2003",,,
1503,"roadrunner : towards automatic data extraction from large web sites giansalvatore mecca , valter crescenzi , paolo merialdo vldb 2001",,,
1504,from ternary relationship to relational tables : a case against common beliefs rafael camps sigmod record 2002,,,
1505,"spartan : a model-based semantic compression system for massive data tables shivnath babu , rajeev rastogi , minos n. garofalakis sigmod conference 2001",,,
1506,data replication for mobile computers sigmod conference 1994,"a. prasad sistla , ouri wolfson , yixiu huang",,
1507,"benchmarking queries over trees : learning the hard truth the hard way sophie cluet , fanny wattez , véronique benzaken , guy ferran , christian fiegel",,sigmod conference,2000.0
1508,workflow management with service quality guarantees sigmod conference,"wolfgang wonner , gerhard weikum , michael gillmann",,2002.0
1509,the long-term preservation of authentic electronic records luciana duranti 2001,,vldb,
1510,keynote address robert s. epstein sigmod conference 1995,,,
1511,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995,stuart e. madnick,,
1512,telegraphcq : continuous dataflow processing sigmod conference,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin",,2003.0
1513,"the treescape system : reuse of pre-computed aggregates over irregular olap hierarchies curtis e. dyreson , torben bach pedersen , christian s. jensen 2000",,vldb,
1514,temporal slicing in the evaluation of xml queries,"richard t. snodgrass , dengfeng gao",vldb,2003.0
1515,database techniques for the world-wide web : a survey 1998,"daniela florescu , alberto o. mendelzon , alon y. levy",sigmod record,
1516,"focused crawling using context graphs frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles 2000",,vldb,
1517,efficient concurrency control in multidimensional access methods 1999,"sharad mehrotra , kaushik chakrabarti",sigmod conference,
1518,"design and implementation of advanced knowledge processing in the kdms krisys ( demonstration description ) stefan deßloch , joachim thomas , nelson mendonça mattos sigmod conference 1995",,,
1519,efficient query processing for multi-dimensionally clustered tables in db2 2003,"matthew huras , leslie cranston , bishwaranjan bhattacharjee , sriram padmanabhan , timothy malkemus , tony lai",vldb,
1520,a web odyssey : from codd to xml victor vianu,,sigmod record,2003.0
1521,"lof : identifying density-based local outliers hans-peter kriegel , raymond t. ng , markus m. breunig , jörg sander sigmod conference",,,2000.0
1522,"best-effort cache synchronization with source cooperation chris olston , jennifer widom sigmod conference",,,2002.0
1523,predictive dynamic load balancing of parallel and distributed rule and query processing 1994,"jae-jun hwang , mauricio a. hernández , salvatore j. stolfo , hasanat m. dewan",sigmod conference,
1524,tabular placement of relational data on mems-based storage devices 2003,"divyakant agrawal , amr el abbadi , hailing yu",vldb,
1525,"opportunities at arpa , nsf , and elsewhere 1995",xiaolei qian,sigmod record,
1526,"sonar : system for optimized numeric associationrules takeshi tokuyama , takeshi fukuda , yasuhiko morimoto , shinichi morishita",,sigmod conference,1996.0
1527,business-to-business interactions : issues and enabling technologies vldb j.,"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah",,2003.0
1528,discover : keyword search in relational databases 2002,"vagelis hristidis , yannis papakonstantinou",vldb,
1529,ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995.0
1530,"transparent mid-tier database caching in sql server per-åke larson , jingren zhou , jonathan goldstein 2003",,sigmod conference,
1531,"scientific data repositories : designing for a moving target etzard stolte , thomas r. gross , gustavo alonso , christoph von praun 2003",,sigmod conference,
1532,"the idea web lab piero fraternali , stefano paraboschi , stefano ceri sigmod conference 1998",,,
1533,"improving access to environmental data using context information anthony tomasic , eric simon",,sigmod record,1997.0
1534,versant replication : supporting fault-tolerant object databases 1995,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,
1535,"data staging for on-demand broadcast stanley b. zdonik , demet aksoy , michael j. franklin vldb",,,2001.0
1536,predator : a resource for database research praveen seshadri sigmod record 1998,,,
1537,"hot block clustering for disk arrays with dynamic striping kazuhiko mogi , masaru kitsuregawa 1995",,vldb,
1538,"oodb bulk loading revisited : the partitioned-list approach jeffrey f. naughton , janet l. wiener vldb 1995",,,
1539,design issues and challenges for rdf - and schema-based peer-to-peer systems,"wolf siberski , wolfgang nejdl , michael sintek",sigmod record,2003.0
1540,"dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances ada wai-chee fu , yin-ling cheung , yiu sang moon , polly mei-shuen chan vldb j. 2000",,,
1541,the mlpq/gis constraint database system sigmod conference,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",,2000.0
1542,view invalidation for dynamic content caching in multitiered architectures vldb,"k. selçuk candan , wang-pin hsiung , oliver po , divyakant agrawal , wen-syan li",,2002.0
