_id,ltable_id,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_id,rtable_title,rtable_authors,rtable_venue,rtable_year,label
5498,1486,advanced database technologies in a diabetic healthcare system 2002,"chenyi xia , wynne hsu , keng lik teo , mong-li lee , beng chin ooi , pranab kumar mohanty",vldb,,3547,"applying database technology in the adsm mass storage system luis-felipe cabrera , robert rees , wayne hineman very large data bases",,,1995.0,0
5499,1659,an introduction to spatial database systems vldb j.,ralf hartmut güting,,1994.0,3050,an introduction to spatial database systems,ralf hartmut g &#252; ting,the vldb journal -- the international journal on very large data bases,1994.0,1
5500,1965,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,3565,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system georges gardarin , fei sha , zhao-hui tang very large data bases",,,1996.0,0
5501,1713,"comparative analysis of five xml query languages angela bonifati , stefano ceri",,sigmod record,2000.0,3744,"on completeness of historical relational query languages james clifford , albert croker , alexander tuzhilin acm transactions on database systems ( tods ) 1994",,,,0
5502,659,a data model and data structures for moving objects databases sigmod conference,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",,2000.0,3851,"efficient index structures for string databases tamer kahveci , ambuj k. singh 2001",,very large data bases,,0
5503,2397,"schemasql : an extension to sql for multidatabase interoperability fereidoon sadri , laks v. s. lakshmanan , subbu n. subramanian acm trans . database syst . 2001",,,,3404,nd-sql : a multi-dimensional language for interoperability and olap very large data bases 1998,"fr &#233; d &#233; ric gingras , laks v. s. lakshmanan",,,0
5504,512,a new sql-like operator for mining association rules 1996,"giuseppe psaila , stefano ceri , rosa meo",vldb,,4233,exploratory mining and pruning optimizations of constrained associations rules,"raymond t. ng , laks v. s. lakshmanan , jiawei han , alex pang",international conference on management of data,1998.0,0
5505,1859,supporting efficient multimedia database exploration vldb j. 2001,"k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li",,,3517,efficient user-adaptable similarity search in large multimedia databases very large data bases 1997,"thomas seidl , hans-peter kriegel",,,0
5506,895,efficient algorithms for minimizing tree pattern queries 2002,prakash ramanan,sigmod conference,,4228,cure : an efficient clustering algorithm for large databases international conference on management of data 1998,"sudipto guha , rajeev rastogi , kyuseok shim",,,0
5507,327,"outlier detection for high dimensional data charu c. aggarwal , philip s. yu 2001",,sigmod conference,,2764,"outlier detection for high dimensional data charu c. aggarwal , philip s. yu 2001",,international conference on management of data,,1
5508,1587,"xml and information retrieval : a sigir 2000 workshop yoëlle s. maarek , david carmel , aya soffer",,sigmod record,2001.0,2934,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001.0,1
5509,1991,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,2618,"the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data",,,1998.0,0
5510,1938,"exploratory mining and pruning optimizations of constrained association rules alex pang , jiawei han , raymond t. ng , laks v. s. lakshmanan 1998",,sigmod conference,,2729,"communication-efficient distributed mining of association rules assaf schuster , ran wolff",,international conference on management of data,2001.0,0
5511,1257,xquery : a query language for xml donald d. chamberlin 2003,,sigmod conference,,2703,safe query languages for constraint databases peter z. revesz acm transactions on database systems ( tods ),,,1998.0,0
5512,75,algebraic query optimisation for database programming languages vldb j.,"carol small , alexandra poulovassilis",,1996.0,2976,iterative dynamic programming : a new class of query optimization algorithms acm transactions on database systems ( tods ) 2000,"donald kossmann , konrad stocker",,,0
5513,2351,"storing semistructured data with stored alin deutsch , mary f. fernandez , dan suciu sigmod conference 1999",,,,2810,distributed query evaluation on semistructured data acm transactions on database systems ( tods ),dan suciu,,2002.0,0
5514,429,editor 's notes sigmod record,michael j. franklin,,1998.0,3362,"editorial peter apers , stefano ceri , richard snodgrass 2002",,the vldb journal -- the international journal on very large data bases,,0
5515,1947,"optimizing multiple dimensional queries simultaneously in multidimensional databases jeffrey xu yu , weifa liang , maria e. orlowska",,vldb j.,2000.0,4243,caching multidimensional queries using chunks 1998,"prasad m. deshpande , karthikeyan ramasamy , amit shukla , jeffrey f. naughton",international conference on management of data,,0
5516,1738,automation in information extraction and data integration vldb,sunita sarawagi,,2002.0,3836,"information integration : the momis project demonstration domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini very large data bases 2000",,,,0
5517,1062,"efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997",,,,3708,supporting efficient multimedia database exploration 2001,"wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara",the vldb journal -- the international journal on very large data bases,,0
5518,1422,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996.0,4341,the mariposa distributed database management system acm sigmod record,jeff sidell,,1996.0,0
5519,228,"partition based spatial-merge join david j. dewitt , jignesh m. patel",,sigmod conference,1996.0,3224,scalable sweeping-based spatial join very large data bases,"lars arge , octavian procopiuc , sridhar ramaswamy , torsten suel , jeffrey scott vitter",,1998.0,0
5520,1413,online query processing 2001,"peter j. haas , joseph m. hellerstein",sigmod conference,,3629,"query processing techniques for arrays arunprasad p. marathe , kenneth salem",,the vldb journal -- the international journal on very large data bases,2002.0,0
5521,2289,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,,2848,improving timeliness in real-time secure database systems acm sigmod record 1996,"sang h. son , rasikan david , bhavani thuraisingham",,,0
5522,654,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,3031,"a general technique for querying xml documents using a relational database system jayavel shanmugasundaram , eugene shekita , jerry kiernan , rajasekar krishnamurthy , efstratios viglas , jeffrey naughton , igor tatarinov 2001",,acm sigmod record,,0
5523,573,"adaptive multi-stage distance join processing sukho lee , bongki moon , hyoseop shin sigmod conference 2000",,,,3673,functional-join processing the vldb journal -- the international journal on very large data bases 2000,"r. braumandl , j. claussen , a. kemper , d. kossmann",,,0
5524,1991,"olap , relational , and multidimensional database systems george colliat sigmod record 1996",,,,3143,storing and querying ordered xml using a relational database system international conference on management of data,"igor tatarinov , stratis d. viglas , kevin beyer , jayavel shanmugasundaram , eugene shekita , chun zhang",,2002.0,0
5525,158,temporal database system implementations michael h. böhlen 1995,,sigmod record,,3042,"the glue-nail deductive database system : design , implementation , and evaluation marcia a. derr , shinichi morishita , geoffrey phipps 1994",,the vldb journal -- the international journal on very large data bases,,0
5526,1885,aggregate-query processing in data warehousing environments vldb,"venky harinarayan , dallan quass , ashish gupta",,1995.0,3733,"aggregate maintenance for data warehousing in informix red brick vista craig j. bunker , latha s. colby , richard l. cole , william j. mckenna , gopal mulagund , david wilhite 2001",,very large data bases,,0
5527,2025,a language for manipulating arrays 1997,"arunprasad p. marathe , kenneth salem",vldb,,3093,"the power of languages for the manipulation of complex values serge abiteboul , catriel beeri the vldb journal -- the international journal on very large data bases",,,1995.0,0
5528,795,parallel database systems 101 jim gray 1995,,sigmod conference,,3901,dynamic multi-resource load balancing in parallel database systems very large data bases 1995,"erhard rahm , robert marek",,,0
5529,1965,"naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet",,vldb,1994.0,4680,odefs : a file system interface to an object-oriented database very large data bases 1994,"narain h. gehani , h. v. jagadish , william d. roome",,,0
5530,36,efficient ir-style keyword search over relational databases,"yannis papakonstantinou , luis gravano , vagelis hristidis",vldb,2003.0,2520,efficient geometry-based similarity search of 3d spatial databases,daniel a. keim,international conference on management of data,1999.0,0
