index,id,title,authors,venue,year
6573,23788,temporal inegrity constraints in relational databases,j chomicki,,
6574,23791,a clustering algorithm for hierarchical structures,m schkolnick,"acm trans . database syst ,",1977.0
6575,23800,nearest neighbor query,"n roussopoulos , s kelly , f vincent","proc . of acm sigmod conf ,",
6576,23813,finding data in the neighborhood,"a eickler , a kemper , d kossmann","proceedings of the international conference on very large & hellip ; ,",1997.0
6577,23818,operations and queries in object-oriented databases supporting complex objects,"n bhalla , s balasundaram","information and software technology ,",1993.0
6578,23822,"the implementation of germ , an entity-relationship data base management system","rl benneworth , cd bishop , cjm turnbull , wd holman ,","vldb ,",1981.0
6579,23825,efficient materialization and use of views in data warehouses .,acms anthology,"sigmod record ,",1999.0
6580,23835,random sampling techniques for space efficient online computation of order statistics of large,"gs manku , s rajagopalan , bg lindsay","sigmod conference ,",1999.0
6581,23836,on the semantics of `` now '' in databases,"j james clifford , ce dyreson , t isakowitz , cs","acm trans . database syst ,",
6582,23843,an update propagation method based on the tree of replicas in partially replicated databases,km liewâ ? ¦,,
6583,23844,turbo-charging vertical mining of large databases,"p shenoy , jr haritsa , s sudarshan , g bhalotia , m","sigmod conference ,",2000.0
6584,23845,the merge/purge problem for large databases,"ma hernndez , sj stolfo","proceedings of sigmod-95 ,",
6585,23851,indexing spatio-temporal archives,"m hadjieleftheriou , g kollios , vj tsotras , d","vldb journal ,",2005.0
6586,23853,efficient 3-d range searching in external memory,j vitter,,
6587,23854,"a response to r. camps ' article â ?? domains , relations and religious warsâ ??",cj date,"acm sigmod record ,",1996.0
6588,23877,dynamic load balancing for parallel association rule mining on heterogeneous pc cluster system,"m kitsuregawa , t tamura","proceedings of the 25th international conference on very & hellip ; ,",
6589,23889,staggered striping in multimedia information systems,"s ghandeharizadeh , rmx ju",,
6590,23894,improving query optimization for disjunctive datalog,"c cumbo , w faber , g greco",,
6591,23897,of xml and databases : where 's the beef ?,m carey,"sigmod record ,",2000.0
6592,23907,toward recovery-oriented computing,a fox,"vldb ,",2002.0
6593,23913,"preference sql - design , implementation , experiences","w kiessling , g koestler","vldb ,",2002.0
6594,23918,practical suffix tree construction,"s tata , ra hankins , jm patel","proceedings of the international conference on very large & hellip ; ,",2004.0
6595,23930,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"m gillmann , j weissenfels , g shegalov , w wonner , g","sigmod conference ,",2000.0
6596,23939,ramamritham . recovery protocolsfor sharedmemorydatabasesystems,ld moleskyandk,"proceedings of the 1995 acm sigmod ,",
6597,23947,an efficient approach for approximating multi-dimensional range queries and nearest neighbor,"c domeniconi , d gunopulos",,
6598,23948,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0
6599,23955,the sdss skyserverâ ?? public access to the sloan digital sky server data . acm sigmod 2002,"as szalay , j gray , ar thakar , pz kunszt , t malik ,",,2001.0
6600,23976,algorithms for finding attribute valuegroup for binary segmentationof categorical databases,t tokuyama,,
6601,23981,improving data access of j2ee applications by exploiting asynchronous processing and caching,"s kounev , a buchmann",proc . of the 28th international conference on very large,
6602,24003,technique for universal quantification in sql .,"sigmod record , 1991","sigmod record ,",1991.0
6603,24004,versions and workspaces in microsoft repository,"tbpab shankar , pd shutt",,
6604,24018,safe lazy software upgrades in object-oriented databases,"b liskov , c moh , s richman , l shrira , y cheung , c",,
6605,24021,olympic records for data at the 1998 nagano games,er lassettre,,
6606,24023,secure transaction processing in real-time database systems,"b george , j haritsa","proc . of acm sigmod conf , may ,",
6607,24034,special issue on rule management and processing in expert database systems - letter from the guest,tk sellis,"sigmod record ,",
6608,24035,new tpc benchmarks for decision support and web commerce,"m poess , c floyd","acm sigmod record ,",2000.0
6609,24039,on parallel execution of multiple pipelined hash joins,"hi hsiao , ms chen , ps yu","sigmod conference ,",1994.0
6610,24044,the management transition,l goff,"computerworld ,",
6611,24050,ripple joins for online aggregation,"pj haas , jm hellerstein",,
6612,24066,tales from warehouse,j ambrosio,"computerworld ,",
6613,24074,processing multi-join query in parallel systems,"kl tan , h lu","& hellip ; on applied computing : technological challenges of the 1990 &#39; s ,",1992.0
6614,24080,logical design of relational database schemes,"ly yuan , zm ozsoyoglu",,
6615,24083,yuqing wu . t imber : a native xml database,"hv jagadish , s al-khalifa , l lakshmanan , a nierman","& hellip ; of michigan , april 2002 . http://www . eecs . umich .",
6616,24084,fast nearest neighbor search in medical image databases,"f korn , c faloutsos , e siegel , z protopapas","vldb ,",1996.0
6617,24086,an investigation of documents from the world wide web,"a woodruff , pm aoki , ea brewer , p gauthier , la","www5 / computer networks ,",1996.0
6618,24090,rate-basedqueryoptimizationfor streaming information sources,njf viglase,"proceedings of acm sigmod , madison , wi ,",
6619,24092,a cost model for clustered object-oriented databases,"zh tangot , stg france",,
6620,24116,selectivity estimators for multidimensional range queries over real attributes,"d gunopulos , g kollios , vj tsotras , c domeniconi","the vldb journal the international journal on very large & hellip ; ,",2005.0
6621,24124,an overview of vhdl language and technology,m shahdad,"proceedings of the 23rd acm/ieee conference on design & hellip ; ,",1986.0
6622,24125,squeal : a structured query language for the web,"e spertus , la stein","www9 / computer networks ,",2000.0
6623,24132,sddl : a system for distributed databases,jb rothnieâ ? ¦,"acm trans . database syst ,",
6624,24138,"efficient evaluation of right - , left - , and multi-linear rules",jf naughton,"proceedings of the 1989 acm sigmod international conference & hellip ; ,",1989.0
6625,24144,fast subsequence matching in time-series databases,"c faloutsos , m ranganathan , y manolopoulos",proceedings of the 1994 acm sigmod international conference,
6626,24145,query optimization by simulation annealing,"ye ioannidis , e wong","proc . acm sigmod int &#39; l conf ,",
6627,24150,"flow injection analysis . principles , techniques and applications",w frenzel,,1993.0
6628,24165,data modelling versus ontology engineering,"p spyns , r meersman","sigmod record ,",2002.0
6629,24171,are quorums an alternative for data replication ?,"r jimenez-peris , m patino-martinez , g alonso , b","acm transactions on database systems ,",2003.0
6630,24175,client-based access control management for xml documents,"l bouganim , fd ngoc , p pucheral","proceedings of the international conference on very large & hellip ; ,",2004.0
6631,24182,providing dynamic security control in a federated database,"nb idris , wa gray , rf churchhouse","proceedings of the international conference on very large & hellip ; ,",1994.0
6632,24183,an efficient algorithms for mining association rules in large databases . proceedings of the 21th,"a savasere , e miecinski , s navathe",,1995.0
6633,24184,alphasort : a risc machine sort,"c nyberg , t barclay , z cvetanovic , j gray , d lomet","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
6634,24185,experiences in federated databases : from iro-db to miro-web . 24st conf . on very large databases,"p fankhauser , g gardarin , m lopez , j munoz , a","new york , ny ,",
6635,24188,finite-tree analysis for constraint logic-based languages,"r bagnara , r gori , pm hill , e zaffanella","lecture notes in computer science ,",2001.0
6636,24192,a studey of three alternative workstation-server architectures for object-oriented databases,"d dewitt , p futtersak , d maier , f velez","proc . vldb conf ,",
6637,24194,a scalable parallel classier for data mining,"j shafer , r agrawal , m mehta","proc . 22nd international conference on vldb , mumbai , india . (",
6638,24204,temporal query processing and optimization in multiprocessor database machines,", rr muntz",,
6639,24209,sigmod 2003 demo proposal : relational on-line exchange with xml,"p bohannon , xl dong , s ganguly , hf korth , c li ,",,
6640,24211,user-oriented smart-cache for the web : what you seek is what you get ! - group of 4 & raquo ;,"z lacroix , a sahuguet , r chandrasekar","proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998.0
6641,24214,efficient indexing methods for probabilistic threshold queries over uncertain data,"r cheng , y xia , s prabhakar , r shah , js vitter","proceedings of the international conference on very large & hellip ; ,",2004.0
6642,24226,improving the query performance of high-dimensional index structures by bulk-load operations,"s berchtold , c boehm , hp kriegel","lecture notes in computer science ,",1998.0
6643,24254,direct transitive closure algorithms : design and performance evaluation,"r agrawal , s dar , hv jagadish","acm transactions on database systems ,",1990.0
6644,24258,an integrated approach to communications switching,dj mcauliffe,"proc . int &#39; l comm . conf ,",
6645,24261,mind your vocabulary : query mapping across heterogeneous information sources ( extended version ),cck chang,,
6646,24268,sql and management of external data,"j melton , je michels , v josifovski , k kulkarni , p","acm sigmod record ,",2001.0
6647,24271,scalable techniques for mining causal structures,"c silverstein , s brin , r motwani , j ullman","data mining and knowledge discovery ,",2000.0
