index,id,title,authors,venue,year
2423,2563,qcluster : relevance feedback using adaptive clustering for content-based image retrieval,"deok-hwan kim , chin-wan chung",sigmod conference,2003
2424,2565,spectral bloom filters,"yossi matias , saar cohen",sigmod conference,2003
2425,2566,digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995
2426,2567,spatial operators,"eliseo clementini , paolino di felice",sigmod record,2000
2427,2568,a research status report on adaptation for mobile data access,"brian noble , mahadev satyanarayanan",sigmod record,1995
2428,2570,semantic integration in heterogeneous databases using neural networks,"chris clifton , wen-syan li",vldb,1994
2429,2571,analysis of locking behavior in three real database systems,"alan jay smith , vigyan singhal",vldb j.,1997
2430,2572,an interpolated volume data model,"amarnath gupta , tianqiu wang , simone santini",vldb,2003
2431,2573,languages for multi-database interoperability,"laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian",sigmod conference,1997
2432,2574,report from the nsf workshop on workflow and process automation in information systems,"dimitrios georgakopoulos , stef joosten , marek rusinkiewicz , alexander l. wolf , walt scacchi , amit p. sheth , jack c. wileden",sigmod record,1996
2433,2575,the oasis multidatabase prototype,"john murphy , mark roantree , wilhelm hasselbring",sigmod record,1999
2434,2576,a database interface for file updates,"tova milo , serge abiteboul , sophie cluet",sigmod conference,1995
2435,2577,data manager for evolvable real-time command and control systems,"eric hughes , roman ginis , bhavani m. thuraisingham , peter c. krupp , john a. maurer",vldb,1997
2436,2578,data warehousing and olap for decision support ( tutorial ),"surajit chaudhuri , umeshwar dayal",sigmod conference,1997
2437,2579,the distributed information search component ( disco ) and the world wide web,"olga kapitskaia , philippe bonnet , hubert naacke , anthony tomasic , louiqa raschid , rémy amouroux",sigmod conference,1997
2438,2580,emergent semantics and the multimedia semantic web,"william i. grosky , farshad fotouhi , d. v. sreenath",sigmod record,2002
2439,2581,icicles : self-tuning samples for approximate query answering,"venkatesh ganti , raghu ramakrishnan , mong-li lee",vldb,2000
2440,2582,in memory of bob kooi ( 1951-1993 ),michael stonebraker,sigmod record,1994
2441,2583,book review column,karl aberer,sigmod record,2001
2442,2585,to table or not to table : a hypertabular answer,"giuseppe santucci , laura tarantino",sigmod record,1996
2443,2586,italian electronic identity card - principle and architecture,mario gentili,vldb,2001
2444,2587,making b + - trees cache conscious in main memory,"kenneth a. ross , jun rao",sigmod conference,2000
2445,2588,a content-based multimedia server for massively parallel architectures,"c. watson , g. linderman , euthimios panagos , t. walters , ion tim ieong , alexandros biliris , j. wang , s. choo , david schrader , p. colin , william o'connell , grace au",sigmod conference,1996
2446,2589,eddies : continuously adaptive query processing,"ron avnur , joseph m. hellerstein",sigmod conference,2000
2447,2590,olap + + : powerful and easy-to-use federations of olap and object databases,"junmin gu , arie shoshani , torben bach pedersen",vldb,2000
2448,2591,xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets,"elke a. rundensteiner , punit r. doshi , jing yang , matthew o. ward",sigmod conference,2002
2449,2592,contracting in the days of ebusiness,"wolfgang hümmer , wolfgang lehner , hartmut wedekind",sigmod record,2002
2450,2593,hash joins and hash teams in microsoft sql server,"shaun cooper , goetz graefe , ross bunker",vldb,1998
2451,2594,treasurer 's message,joachim hammer,sigmod record,2000
2452,2595,a foundation for multi-dimensional databases,"laks v. s. lakshmanan , marc gyssens",vldb,1997
2453,2596,research issues in databases for arcs : active rapidly changing data systems,anindya datta,sigmod record,1994
2454,2597,an open storage system for abstract objects,"lukas relly , stephen blott , hans-jörg schek",sigmod conference,1996
2455,2598,a shrinking-based approach for multi-dimensional data analysis,"yuqing song , yong shi , aidong zhang",vldb,2003
2456,2599,indexing images in oracle8i,"melliyal annamalai , samuel defazio , rajiv chopra",sigmod conference,2000
2457,2600,integrating sql databases with content-specific search engines,"stefan deßloch , nelson mendonça mattos",vldb,1997
2458,2601,reminiscences on influential papers,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",sigmod record,2002
2459,2602,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995
2460,2603,solving satisfiability and implication problems in database systems,"sha guo , mark allen weiss , wei sun",acm trans . database syst .,1996
2461,2604,dynamic update cube for range-sum queries,"seok-ju chun , ju-hong lee , seok-lyong lee , chin-wan chung",vldb,2001
2462,2606,heuristic and randomized optimization for the join ordering problem,"guido moerkotte , michael steinbrunn , alfons kemper",vldb j.,1997
2463,2607,bulk loading into an oodb : a performance study,"jeffrey f. naughton , janet l. wiener",vldb,1994
2464,2608,adam : a testbed for exploring the use of data mining in intrusion detection,"daniel barbará , sushil jajodia , ningning wu , julia couto",sigmod record,2001
2465,2609,user-optimizer communication using abstract plans in sybase ase,"patrick valduriez , mihnea andrei",vldb,2001
2466,2610,database research at nthu and itri,arbee l. p. chen,sigmod record,1994
2467,2611,a simple algorithm for finding frequent elements in streams and bags,"scott shenker , christos h. papadimitriou , richard m. karp",acm trans . database syst .,2003
2468,2613,locally adaptive dimensionality reduction for indexing large time series databases,"kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra",acm trans . database syst .,2002
2469,2614,chair 's message,richard t. snodgrass,sigmod record,2001
2470,2615,indexing and querying xml data for regular path expressions,"bongki moon , quanzhong li",vldb,2001
2471,0,the wasa2 object-oriented workflow management system,"gottfried vossen , mathias weske",international conference on management of data,1999
2472,1,a user-centered interface for querying distributed multimedia databases,"isabel f. cruz , kimberly m. james",international conference on management of data,1999
2473,2,"world wide database-integrating the web , corba and databases","athman bouguettaya , boualem benatallah , lily hendra , james beard , kevin smith , mourad quzzani",international conference on management of data,1999
2474,3,xml-based information mediation with mix,"chaitan baru , amarnath gupta , bertram lud &#228; scher , richard marciano , yannis papakonstantinou , pavel velikhov , vincent chu",international conference on management of data,1999
2475,4,the ccube constraint object-oriented database system,"alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo",international conference on management of data,1999
2476,5,the cornell jaguar project : adding mobility to predator,"phillippe bonnet , kyle buza , zhiyuan chan , victor cheng , randolph chung , takako hickey , ryan kennedy , daniel mahashin , tobias mayr , ivan oprencak , praveen seshadri , hubert siu",international conference on management of data,1999
2477,6,the active multisync controller of the cubetree storage organization,"nick roussopoulos , yannis kotidis , yannis sismanis",international conference on management of data,1999
2478,7,the jungle database search engine,"michael b &#246; hlen , linas bukauskas , curtis dyreson",international conference on management of data,1999
2479,8,adept : an agent-based approach to business process management,"n. r. jennings , t. j. norman , p. faratin",acm sigmod record,1998
2480,9,a componentized architecture for dynamic electronic markets,"benny reich , israel ben-shaul",acm sigmod record,1998
2481,10,design and implementation of rmp : a virtual electronic market place,"susanne boll , wolfgang klas , bernard battaglin",acm sigmod record,1998
2482,11,discovering internet marketing intelligence through online analytical web usage mining,"alex g. b &#252; chner , maurice d. mulvenna",acm sigmod record,1998
2483,12,component-based e-commerce : assessment of current practices and future directions,"martin bichler , arie segev , j. leon zhao",acm sigmod record,1998
2484,13,building database-driven electronic catalogs,sherif danish,acm sigmod record,1998
2485,14,xml and electronic commerce : enabling the network economy,"bart meltzer , robert glushko",acm sigmod record,1998
2486,15,a workflow-based electronic marketplace on the web,"asuman dogac , ilker durusoy , sena arpinar , nesime tatbul , pinar koksal , ibrahim cingil , nazife dimililer",acm sigmod record,1998
2487,16,dbis-toolkit : adaptable middleware for large scale data delivery,"mehmet altinel , demet aksoy , thomas baby , michael franklin , william shapiro , stan zdonik",international conference on management of data,1999
2488,17,an xjml-based wrapper generator for web information extraction,"ling liu , wei han , david buttler , calton pu , wei tang",international conference on management of data,1999
2489,18,database patchwork on the internet,"reinhard braumandl , alfons kemper , donald kossmann",international conference on management of data,1999
2490,19,domino : databases for moving objects tracking,"ouri wolfson , prasad sistla , bo xu , jutai zhou , sam chamberlain",international conference on management of data,1999
2491,20,the need for distributed asynchronous transactions,"lyman do , prabhu ram , pamela drew",international conference on management of data,1999
2492,21,versions and workspaces in microsoft repository,"thomas bergstraesser , philip a. bernstein , shankar pal , david shutt",international conference on management of data,1999
2493,22,data integration and warehousing in telecom italia,"stefano m. trisolini , maurizio lenzerini , daniele nardi",international conference on management of data,1999
2494,23,improving oltp data quality using data warehouse mechanisms,"matthias jarke , christoph quix , guido blees , dirk lehmann , gunter michalk , stefan stierl",international conference on management of data,1999
2495,24,serf : odmg-based generic re-structuring facility,"e. a. rundensteiner , k. claypool , m. li , l. chen , z. zhang , c. natarajan , j. jin , s. de lima , s. weiner",international conference on management of data,1999
2496,25,"powerbookmarks : a system for personalizable web information organization , sharing , and management","wen-syan li , quoc vu , edward chang , divyakant agrawal , kyoji hirata , sougata mukherjea , yi-leh wu , corey bufi , chen-chuan kevin chang , yoshinori hara , reiko ito , yutaka kimura , kezuyuki shimazu , yukiyoshi saito",international conference on management of data,1999
