id,title,authors,venue,year
6791,randomization in privacy-preserving data mining,av evfimievski,,
6792,storage and retrieval of xml data using relational databases,"s chaudhuri , k shim","data engineering , 2003 . proceedings . 19th international & hellip ; ,",2003.0
6793,range sum queries in dynamic olap data cubes,"hg li , tw ling , sy lee , zx loh","cooperative database systems for advanced applications , 2001 & hellip ; ,",2001.0
6794,security of statistical databases : multidimensional transformation,"jan schlijrer , u ulm , w germany","acm transactions on database systems ,",1981.0
6795,incremental maintenance of externally materialized views,"m staudt , m jarke","vldb ,",1996.0
6796,irisnet : an architecture for internet-scale sensing services,"s nath , a deshpande , y ke , pb gibbons , b karp , s","proceedings of the international conference on very large & hellip ; ,",2003.0
6797,r. narasayya . autoadmin ` whatif ` index analysis utility,s chaudhuriandv,proc . of acm sigmod,
6798,a reference architecture for integrating heterogeneous information sources using xml and agent model,n arch-int,,
6799,alias : an active learning led interactive deduplication system,"s sarawagi , a bhamidipaty , a kirpal , c mouli","vldb ,",2002.0
6800,1996 . analysis of n-dimensional quadtrees using the hausdorff fractal dimension,"c faloutsos , v gaede","proc . 22nd int . conf . on very large data bases , bombay ,",
6801,sampling large databases for association rules,h toivonen,"vldb ,",1996.0
6802,bibliography on database security,"g pernul , g luef","acm sigmod record ,",1992.0
6803,accurate one pass decision tree construction,"r jin , a goswami , g agrawal",,
6804,on the discovery of interesting patterns in association rules,"s rahayana , a siberschatz","the 24the vldb conference , new york ,",
6805,a framework for clustering evolving data streams,"cc aggarwal , j han , j wang , ps yu","vldb ,",2003.0
6806,query processing and optimization in rdb,"g antoshnekov , m ziauddin","vldb journal ,",
6807,query rewriting for semistructured data,v vassalos,,1999.0
6808,query optimization by predicate move-around,"aylis mumick , y sagiv",,
6809,database technologies for electronic commerce,"r agrawal , r srikant , y xu","vldb ,",2002.0
6810,"optimizing queries across diverse data sources , 23 rdintl","l haas , d kossmann , el wimmers , j yang","conf . on very large databases ( vldb &#39; 97 ) ,",
6811,editorial,s rudkin,"bt technology journal ,",2005.0
6812,obbtree : a hierarchical structure for rapid interface detection,"s gottschalk , mc lin , d manocha","proceedings of acm siggraph ,",
6813,fast algorithms for projected clustering,"cc aggarwal , c procopiuc , jl wolf , ps yu , js park","sigmod conference ,",1999.0
6814,a replicable web-based negotiation server for e-commerce,"syw su , c huang , j hammer",,
6815,a ddsm for relational query optimization,bml kerschberg,"proc . acm annual conference ,",
6816,"e. , suresha , and ramamritham , krithi ( 2002 ) . proxy-based acceleration of dynamically generated","a datta , k dutta , hm thomas , d vandermeer","proceedings of 2002 acm sigmod conference , madison , & hellip ; ,",
6817,editor 's notes,sm richardson,"new directions for teaching and learning ,",1999.0
6818,improving . net application performance and scalability .,jd meier,,2004.0
6819,multidimensional version for object-oriented databases,e sciore,"proceedings vldb ,",
6820,manipulating interpolated data is easier than you thought,"s grumbach , p rigaux , l segoufin","vldb ,",2000.0
6821,"deriving production rules for incremental view maintenance , '' 17th int","s ceri , j widom","conf . on very large data bases , barcelona , spain , september ,",
6822,the optimization strategy for query evaluation in rdb/v1,"a makinouchi , m tezuka , h kitakami , s adachi","vldb ,",1981.0
6823,optimal dynamic allocation in cellular systems,"s jordan , a khan","submitted for publication ,",
6824,next generation database systems wonâ ?? t work without semantics ! panel session,j myopoulos,"sigmod record ,",
6825,knowledge management at the mitre corporation,mt maybury,,
6826,improved query performance with variant indexes,", d quass",,
6827,time modeling in office information systems,"f barbic , b pernici","acm sigmod record ,",1985.0
6828,sql open heterogeneous data access,"b reinwald , h pirahesh",,
6829,analysis of databases at the logical level : the dba compagnon project,"f de marchi , s lopes , jm petit , f toumani","sigmod record ,",
6830,andh.-p . kriegel . the pyramid technique : towards breaking the curse of dimensionality,"s berchtold , c bohm",proc . of the acmsigmod international conference on,
6831,singhv ( 1997 ) a one-pass algorithm accurately estimating quantiles for disk-resident data,"k alsabti , s ranka","proceedings of the 23rd conference on very large databases , & hellip ; ,",
6832,learning response time for websources using query feedback and application in query optimization,"jr gruser , l raschid , v zadorozhny , t zhan","the vldb journal the international journal on very large & hellip ; ,",2000.0
6833,towards self-validating knowledge-based archives,", r marciano , r moore",,
6834,priority assignment in distributed real-time databases supporting temporal consistency,vcs lee,"integrated computer-aided engineering ,",1998.0
6835,efficient mining of association rules in distributed databases,"dw cheung , vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0
6836,incremental generalization for mining in a data warehousing environment,"m ester , r wittmann",,
6837,mocha : a self-extensible middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",proc . acm sigmod,
6838,database research at ut arlington ( itlab @ cse . uta ),"s chakravarthy , a aslandogan , r elmasri , l fegaras","sigmod record ,",2003.0
6839,approximate similarity queries : a survey,"p ciaccia , m patella",,
6840,concurrency control and object-oriented databases,"ah skarra , sb zdonik","acm press frontier series ,",1989.0
6841,a research status report on adaptation for mobile data acess,"bd nobel , m satyanarayanan","sigmod record ,",
6842,transaction management in an object-oriented data model,"jf garza , w kim",proceedings of the acm sigmod international conference on,
6843,semantacs for set-oraented productron rules an relataonal database systems ibm research report rj,"j wldom , sjfa syntax","ibm almaden research center , june ,",
6844,an axiomatic model of dynamic schema evolution in objectbase systems,"rj peters , mt oezsu","acm transactions on database systems ,",1997.0
6845,the zero latency enterprise,d liles,"proceedings of the international conference on very large & hellip ; ,",2000.0
6846,subspace clustering for high dimensional data : a review,"l parsons , e haque , h liu",,
6847,optimization of storage structures of complex types in object-relational database systems,"s skatulla , s dorendorf",,
6848,ã cents â ? ¬ å?query by image and video content : the qbic systemã cents â ? ¬ â ?,"m flickner , h sawhney , w niblack , j ashley , q","ieee computer ,",
6849,access to objects by path expressions and rules,"j frohn , g lausen , h uphoff","proceedings of the international conference on very large & hellip ; ,",1994.0
6850,the postgres storage system,m stonebraker,"proc . 1987 vldb conference , brighton , england , sept ,",
6851,thepower of languages forthe manipulation of complex values,"s abiteboul , c beeri","the vldb journal ,",
6852,investigation of algebraic query optimisation for database programming languages,"a poulovassilis , c small",proceedings of the 20th intâ ?? l conference on very large,
6853,the montage extensible datablade architecture,m ubell,"proc . sigmod intl. conf . on management of data ,",1994.0
6854,automatic induction of rules for classification,"j kay , e mccreath","& hellip ; of the workshop on machine learning for user modelling , & hellip ; ,",
6855,a high-performance distributed algorithm for mining association rules,"a schuster , r wolff , d trock","knowledge and information systems ,",2005.0
6856,pbir-perception-based image retrieval,e chang,,
6857,evaluation systems are more than information systems .,la braskamp,"new directions for higher education ,",1982.0
6858,"scalable , distributed data structures for internet service construction","sd gribble , ea brewer , jm hellerstein , de culler",,
6859,keynote address : language design as design,fp brooks,"history of programming languages -- ii table of contents ,",1996.0
6860,indexing images in oracle8i,"m annamalai , r chopra , s defazio , s mavris","acm sigmod record ,",2000.0
6861,load balancing and data locality in parallel n-body techniques,"jp singh , c holt , t totsuka , a gupta , jl hennessy","technical report csl-tr-91-496 , stanford university ,",
6862,introduction to part ii,ai rudnicky,"acm press frontier series ,",1992.0
6863,automated resolution of semantic heterogeneity in multi-databases,"ar huroson , s pakzad","acm transactions on database systems ,",
6864,scientific olap for the biotech domain,n huyn,"proceedings of the international conference on very large & hellip ; ,",2001.0
6865,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey .,"rj brunner , j gray , p kunszt , d slutz , as szalay ,",,
6866,fast incremental indexing for full-text information retrieval,"ew brown , jp callan , wb croft","proceedings of the international conference on very large & hellip ; ,",1994.0
6867,distributed detection by a large number of sensors in tandem,"jd papastavrou , m athans",proc . 29th ieee conf : decision and,
6868,j er ome sim eon.â ?? statix : making xml countâ ??,"j freire , jr haritsa , m ramanath , p roy","proceedings of the 2002 acm sigmod intl. conf . on management & hellip ; ,",
6869,algorithms for mining distance based outliers in large databases,"e knorr , r ng","proceedings of vldb , new york ,",
6870,guest editor 's introduction,f highland,"ieee expert : intelligent systems and their applications ,",1994.0
